Name,Dealer Page Link,List Address,Phone,Website,Inventory Count,Score,Review Count,Business Hours,State,Website Provider,Website Phone,Website Email,Chat Widget,Dealer Type,Google Map Phone,Google Map Website,google maps url,Website Enrichment Notes
Audi Dublin,https://www.cargurus.com/Cars/m-Audi-Dublin-sp382488,"5875 Venture Drive, Dublin, OH 43017 (83 mi)",(855) 731-2606,https://www.audidublin.com/,143,0,0,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,CarGurus Digital Deal,+18552913720,,,franchise,(855) 291-3720,,https://www.google.com/maps/search/?api=1&query=Audi%20Dublin%205875%20Venture%20Drive%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Email address not found on website
Ferrari of Western Ohio,https://www.cargurus.com/Cars/m-Ferrari-of-Western-Ohio-sp67784,"6335 Perimeter Loop Rd, Dublin, OH 43017 (83 mi)",(855) 683-8903,https://www.ferrariofcentralohio.com/,7,5,1,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(512) 380-0231,,https://www.google.com/maps/search/?api=1&query=Ferrari%20of%20Western%20Ohio%206335%20Perimeter%20Loop%20Rd%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Website could not be loaded
Jeff Wyler Volvo Cars Dublin,https://www.cargurus.com/Cars/m-Jeff-Wyler-Volvo-Cars-Dublin-sp276501,"6335 Perimeter Loop Road, Dublin, OH 43017 (83 mi)",(855) 951-3698,https://jeffwylervolvocarsdublin.com,115,0,0,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(614) 389-5558,,https://www.google.com/maps/search/?api=1&query=Jeff%20Wyler%20Volvo%20Cars%20Dublin%206335%20Perimeter%20Loop%20Road%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Website could not be loaded
Lamborghini of Ohio,https://www.cargurus.com/Cars/m-Lamborghini-of-Ohio-sp349769,"6335 Perimeter Loop Road, Dublin, OH 43017 (83 mi)",(888) 894-5306,https://www.lamborghiniohio.com/,7,0,0,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Lamborghini%20of%20Ohio%206335%20Perimeter%20Loop%20Road%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Website could not be loaded
Maserati of Columbus,https://www.cargurus.com/Cars/m-Maserati-of-Columbus-sp431296,"6335 Perimeter Loop Rd, Dublin, OH 43017 (83 mi)",(844) 920-1859,https://maseratiofcolumbus.com/,2,0,0,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,Dealer Inspire,+16146298852,,,franchise,(614) 541-2302,https://www.maseratiofcolumbus.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_main&utm_term=Maserati_Columbus,https://www.google.com/maps/search/?api=1&query=Maserati%20of%20Columbus%206335%20Perimeter%20Loop%20Rd%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Email address not found on website
Lotus of Ohio,https://www.cargurus.com/Cars/m-Lotus-of-Ohio-sp431297,"6335 Perimeter Loop Rd, Dublin, OH 43017 (83 mi)",(844) 703-4515,https://www.lotusohio.com/,6,0,0,WED 7:30 AM-7:00 PM MON 7:30 AM-7:00 PM THU 7:30 AM-7:00 PM TUE 7:30 AM-7:00 PM FRI 7:30 AM-6:00 PM SAT 7:30 AM-6:00 PM,Ohio,,,,,private,(614) 924-8256,,https://www.google.com/maps/search/?api=1&query=Lotus%20of%20Ohio%206335%20Perimeter%20Loop%20Rd%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Website could not be loaded
Rolls-Royce Motor Cars Dublin,https://www.cargurus.com/Cars/m-Rolls-Royce-Motor-Cars-Dublin-sp431298,"6335 Perimeter Loop Rd, Dublin, OH 43017 (83 mi)",(855) 914-4413,https://www.rolls-roycemotorcarscolumbus.com/,4,0,0,WED 9:00 AM-6:00 PM MON 9:00 AM-6:00 PM THU 9:00 AM-6:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Rolls-Royce%20Motor%20Cars%20Dublin%206335%20Perimeter%20Loop%20Rd%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Website could not be loaded
Bentley of Columbus,https://www.cargurus.com/Cars/m-Bentley-of-Columbus-sp431709,"6335 Perimeter Loop Rd, Dublin, OH 43017 (83 mi)",(855) 768-4666,https://www.bentleycolumbus.com/,18,0,0,WED 9:00 AM-6:00 PM MON 9:00 AM-6:00 PM THU 9:00 AM-6:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-5:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Bentley%20of%20Columbus%206335%20Perimeter%20Loop%20Rd%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Website could not be loaded
Tansky Sawmill Toyota,https://www.cargurus.com/Cars/m-Tansky-Sawmill-Toyota-sp54663,"6300 Sawmill Rd, Dublin, OH 43017 (83 mi)",(614) 662-4149,https://www.tanskysawmilltoyota.com/,304,4.25,8,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(614) 766-4800,,https://www.google.com/maps/search/?api=1&query=Tansky%20Sawmill%20Toyota%206300%20Sawmill%20Rd%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Website could not be loaded
Land Rover Dublin,https://www.cargurus.com/Cars/m-Land-Rover-Dublin-sp463748,"5775 Venture Dr, Dublin, OH 43017 (83 mi)",(844) 905-1088,https://www.landroverdublin.com/,163,5,2,Not Specified,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Land%20Rover%20Dublin%205775%20Venture%20Dr%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Website could not be loaded
Jaguar Dublin,https://www.cargurus.com/Cars/m-Jaguar-Dublin-sp463750,"5775 Venture Dr, Dublin, OH 43017 (83 mi)",(877) 873-4856,https://www.jaguardublin.com/,6,0,0,Not Specified,Ohio,,,,,franchise,(897) 447-4615,,https://www.google.com/maps/search/?api=1&query=Jaguar%20Dublin%205775%20Venture%20Dr%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Website could not be loaded
Golling Chrysler Dodge Jeep Ram of Roseville,https://www.cargurus.com/Cars/m-Golling-Chrysler-Dodge-Jeep-Ram-of-Roseville-sp61637,"25800 Gratiot Ave, Roseville, MI 48066 (83 mi)",(586) 250-1632,https://www.gollingroseville.com/,229,0,0,WED 8:30 AM-6:00 PM MON 8:30 AM-6:00 PM THU 8:30 AM-6:00 PM TUE 8:30 AM-6:00 PM FRI 8:30 AM-6:00 PM SAT 10:00 AM-3:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Golling%20Chrysler%20Dodge%20Jeep%20Ram%20of%20Roseville%2025800%20Gratiot%20Ave%2C%20Roseville%2C%20MI%2048066%20%2883%20mi%29,Website could not be loaded
BMW of Dublin,https://www.cargurus.com/Cars/m-BMW-of-Dublin-sp62333,"5825 Venture Dr, Ste A, Dublin, OH 43017 (83 mi)",(844) 978-2830,https://www.bmwofdublin.com/,197,5,1,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=BMW%20of%20Dublin%205825%20Venture%20Dr%2C%20Ste%20A%2C%20Dublin%2C%20OH%2043017%20%2883%20mi%29,Website could not be loaded
Fidelity Auto,https://www.cargurus.com/Cars/m-Fidelity-Auto-sp204252,"8410 E Washington St, Chagrin Falls, OH 44023 (83 mi)",(440) 745-7588,http://www.fidelityauto.com/,22,0,0,WED 9:00 AM-5:00 PM MON 9:00 AM-5:00 PM THU 9:00 AM-5:00 PM TUE 9:00 AM-5:00 PM FRI 9:00 AM-5:00 PM SAT 9:00 AM-2:00 PM,Ohio,,,,,private,(440) 543-3555,,https://www.google.com/maps/search/?api=1&query=Fidelity%20Auto%208410%20E%20Washington%20St%2C%20Chagrin%20Falls%2C%20OH%2044023%20%2883%20mi%29,Website could not be loaded
Enterprise Car Sales Farmington Hills,https://www.cargurus.com/Cars/m-Enterprise-Car-Sales-Farmington-Hills-sp276912,"29301 Grand River Ave, Farmington Hills, MI 48336 (83 mi)",(248) 720-6025,https://www.enterprisecarsales.com/location/20R1/,61,0,0,WED 10:00 AM-8:00 PM MON 10:00 AM-8:00 PM THU 10:00 AM-8:00 PM TUE 10:00 AM-8:00 PM FRI 10:00 AM-7:00 PM SAT 10:00 AM-5:00 PM,Ohio,,,,,private,(888) 227-7253,,https://www.google.com/maps/search/?api=1&query=Enterprise%20Car%20Sales%20Farmington%20Hills%2029301%20Grand%20River%20Ave%2C%20Farmington%20Hills%2C%20MI%2048336%20%2883%20mi%29,Website could not be loaded
Top Spot Motors LLC,https://www.cargurus.com/Cars/m-Top-Spot-Motors-LLC-sp444620,"38338 Apollo Pkwy, Willoughby, OH 44094 (83 mi)",(440) 636-1128,https://www.topspotmotors.com/,15,4.25,4,WED 11:00 AM-6:00 PM MON 11:00 AM-6:00 PM THU 11:00 AM-6:00 PM TUE 11:00 AM-6:00 PM FRI 11:00 AM-6:00 PM SAT 10:00 AM-3:00 PM,Ohio,,,,,private,(440) 749-4820,http://www.topspotmotors.com/,https://www.google.com/maps/search/?api=1&query=Top%20Spot%20Motors%20LLC%2038338%20Apollo%20Pkwy%2C%20Willoughby%2C%20OH%2044094%20%2883%20mi%29,Website could not be loaded
Ed Rinke Buick GMC,https://www.cargurus.com/Cars/m-Ed-Rinke-Buick-GMC-sp50143,"26125 Van Dyke Avenue, Center Line, MI 48015 (83 mi)",(586) 571-9855,http://www.edrinke.com/,1050,3.67,3,WED 8:30 AM-6:00 PM MON 8:30 AM-9:00 PM THU 8:30 AM-9:00 PM TUE 8:30 AM-6:00 PM FRI 8:30 AM-6:00 PM,Ohio,,,,,franchise,(866) 461-1170,,https://www.google.com/maps/search/?api=1&query=Ed%20Rinke%20Buick%20GMC%2026125%20Van%20Dyke%20Avenue%2C%20Center%20Line%2C%20MI%2048015%20%2883%20mi%29,Website could not be loaded
Crest Ford Incorporated,https://www.cargurus.com/Cars/m-Crest-Ford-Incorporated-sp155978,"26333 Van Dyke Ave, Center Line, MI 48015 (83 mi)",Not Specified,Not Specified,431,5,4,WED 8:30 AM-6:00 PM MON 8:30 AM-9:00 PM THU 8:30 AM-9:00 PM TUE 8:30 AM-6:00 PM FRI 8:30 AM-6:00 PM SAT 10:00 AM-2:00 PM,Ohio,,,,,franchise,(888) 388-5352,https://www.crestfordcenterline.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,https://www.google.com/maps/search/?api=1&query=Crest%20Ford%20Incorporated%2026333%20Van%20Dyke%20Ave%2C%20Center%20Line%2C%20MI%2048015%20%2883%20mi%29,No dealer website provided
Next Step Auto Sales,https://www.cargurus.com/Cars/m-Next-Step-Auto-Sales-sp392420,"7564 Euclid Chardon Road, Kirtland, OH 44094 (83 mi)",(216) 284-3894,http://www.nextstepcars.com/,99,5,4,WED 10:00 AM-7:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-7:00 PM FRI 10:00 AM-7:00 PM SAT 10:00 AM-6:00 PM,Ohio,,,,,private,(216) 712-6224,,https://www.google.com/maps/search/?api=1&query=Next%20Step%20Auto%20Sales%207564%20Euclid%20Chardon%20Road%2C%20Kirtland%2C%20OH%2044094%20%2883%20mi%29,Website could not be loaded
Zarzour Motors,https://www.cargurus.com/Cars/m-Zarzour-Motors-sp308132,"8048 Mayfield Dr, Chesterland, OH 44026 (83 mi)",Not Specified,Not Specified,26,5,1,Not Specified,Ohio,,,,,private,(216) 849-1193,http://zarzourmotors.net/,https://www.google.com/maps/search/?api=1&query=Zarzour%20Motors%208048%20Mayfield%20Dr%2C%20Chesterland%2C%20OH%2044026%20%2883%20mi%29,No dealer website provided
M97 Auto Parts,https://www.cargurus.com/Cars/m-M97-Auto-Parts-sp463574,"26395 Groesbeck Hwy, Warren, MI 48089 (83 mi)",(586) 486-7246,https://m97autoparts.net/,52,0,0,Not Specified,Ohio,,,,,private,(586) 779-1088,,https://www.google.com/maps/search/?api=1&query=M97%20Auto%20Parts%2026395%20Groesbeck%20Hwy%2C%20Warren%2C%20MI%2048089%20%2883%20mi%29,Website could not be loaded
Mercedes-Benz of Willoughby,https://www.cargurus.com/Cars/m-Mercedes-Benz-of-Willoughby-sp328776,"38750 Mentor Ave, Willoughby, OH 44094 (83 mi)",(440) 336-8275,https://www.mercedesbenzofwilloughby.com/?ddcref=cargurus,177,4.67,9,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-8:00 PM SAT 9:00 AM-8:00 PM,Ohio,,,,,franchise,(440) 220-6515,,https://www.google.com/maps/search/?api=1&query=Mercedes-Benz%20of%20Willoughby%2038750%20Mentor%20Ave%2C%20Willoughby%2C%20OH%2044094%20%2883%20mi%29,Website could not be loaded
Leikin Volvo Cars Cleveland,https://www.cargurus.com/Cars/m-Leikin-Volvo-Cars-Cleveland-sp361989,"38750 Mentor Avenue, Willoughby, OH 44094 (83 mi)",(440) 530-4898,https://www.leikinvolvocarscleveland.com/?ddcref=cargurus,123,0,0,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-8:00 PM SAT 9:00 AM-8:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Leikin%20Volvo%20Cars%20Cleveland%2038750%20Mentor%20Avenue%2C%20Willoughby%2C%20OH%2044094%20%2883%20mi%29,Website could not be loaded
Fred Elias Auto Sales,https://www.cargurus.com/Cars/m-Fred-Elias-Auto-Sales-sp283963,"26734 Van Dyke Ave, Center Line, MI 48015 (83 mi)",(586) 649-3154,http://www.fredeliasautosales.com/,21,5,1,Not Specified,Ohio,,,,,private,(586) 501-8429,,https://www.google.com/maps/search/?api=1&query=Fred%20Elias%20Auto%20Sales%2026734%20Van%20Dyke%20Ave%2C%20Center%20Line%2C%20MI%2048015%20%2883%20mi%29,Website could not be loaded
Five Kings Auto Sales,https://www.cargurus.com/Cars/m-Five-Kings-Auto-Sales-sp448799,"5330 Westerville Rd, Westerville, OH 43081 (83 mi)",(614) 662-4699,https://fivekingsautosales.com/,19,3,2,WED 10:00 AM-6:00 PM MON 10:00 AM-6:00 PM THU 10:00 AM-6:00 PM TUE 10:00 AM-6:00 PM FRI 10:00 AM-6:00 PM SAT 10:00 AM-6:00 PM,Ohio,Dealer Car Search,+16149744334,,,private,(614) 974-4334,,https://www.google.com/maps/search/?api=1&query=Five%20Kings%20Auto%20Sales%205330%20Westerville%20Rd%2C%20Westerville%2C%20OH%2043081%20%2883%20mi%29,Email address not found on website
Clark Automotive LLC,https://www.cargurus.com/Cars/m-Clark-Automotive-LLC-sp455779,"117 S Jefferson Ave, Plain City, OH 43064 (83 mi)",(614) 924-7881,https://www.clarkautomotive1.com/,5,5,2,WED 10:00 AM-7:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-7:00 PM FRI 10:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,private,(614) 374-8212,,https://www.google.com/maps/search/?api=1&query=Clark%20Automotive%20LLC%20117%20S%20Jefferson%20Ave%2C%20Plain%20City%2C%20OH%2043064%20%2883%20mi%29,Website could not be loaded
LaFontaine Next Mile,https://www.cargurus.com/Cars/m-LaFontaine-Next-Mile-sp459998,"30250 Grand River Ave, Farmington Hills, MI 48336 (83 mi)",(248) 609-1657,https://www.nextmile.com/,49,0,0,Not Specified,Ohio,,,,,private,(248) 970-7998,,https://www.google.com/maps/search/?api=1&query=LaFontaine%20Next%20Mile%2030250%20Grand%20River%20Ave%2C%20Farmington%20Hills%2C%20MI%2048336%20%2883%20mi%29,Website could not be loaded
Auto Gallery LLC,https://www.cargurus.com/Cars/m-Auto-Gallery-LLC-sp449137,"5309 Westerville Rd, Columbus, OH 43231 (83 mi)",(740) 305-0070,https://www.autogalleryohio.com/,23,4.73,11,WED 10:00 AM-7:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-7:00 PM FRI 10:00 AM-7:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,private,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Auto%20Gallery%20LLC%205309%20Westerville%20Rd%2C%20Columbus%2C%20OH%2043231%20%2883%20mi%29,Website could not be loaded
Golling Toyota,https://www.cargurus.com/Cars/m-Golling-Toyota-sp410410,"27100 Van Dyke Ave, Warren, MI 48093 (83 mi)",Not Specified,Not Specified,162,5,1,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 10:00 AM-3:00 PM,Ohio,,,,,franchise,(586) 758-2000,https://www.gollingtoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,https://www.google.com/maps/search/?api=1&query=Golling%20Toyota%2027100%20Van%20Dyke%20Ave%2C%20Warren%2C%20MI%2048093%20%2883%20mi%29,No dealer website provided
Legacy Automotive,https://www.cargurus.com/Cars/m-Legacy-Automotive-sp318183,"5210 Westerville Road, Columbus, OH 43231 (83 mi)",Not Specified,Not Specified,8,0,0,Not Specified,Ohio,,,,,private,,,https://www.google.com/maps/search/?api=1&query=Legacy%20Automotive%205210%20Westerville%20Road%2C%20Columbus%2C%20OH%2043231%20%2883%20mi%29,No dealer website provided
Primo Avanti,https://www.cargurus.com/Cars/m-Primo-Avanti-sp156307,"27371 Gratiot Ave, Roseville, MI 48066 (84 mi)",Not Specified,Not Specified,4,0,0,WED 9:00 AM-5:30 PM MON 9:00 AM-5:30 PM THU 9:00 AM-5:30 PM TUE 9:00 AM-5:30 PM FRI 9:00 AM-5:30 PM,Ohio,,,,,private,(586) 299-1668,http://vandwmotors.net/,https://www.google.com/maps/search/?api=1&query=Primo%20Avanti%2027371%20Gratiot%20Ave%2C%20Roseville%2C%20MI%2048066%20%2884%20mi%29,No dealer website provided
Victory Motors Royal Oak,https://www.cargurus.com/Cars/m-Victory-Motors-Royal-Oak-sp387654,"517 N Main St, Royal Oak, MI 48067 (84 mi)",(248) 461-3554,http://www.victorymotorsonline.com/used-cars-royal-oak,57,4.2,5,WED 10:00 AM-7:00 PM MON 10:00 AM-7:00 PM THU 10:00 AM-7:00 PM TUE 10:00 AM-7:00 PM FRI 10:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,Overfuel,+15865989551,,,private,(248) 556-5450,http://www.victorymotors-royaloak.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,https://www.google.com/maps/search/?api=1&query=Victory%20Motors%20Royal%20Oak%20517%20N%20Main%20St%2C%20Royal%20Oak%2C%20MI%2048067%20%2884%20mi%29,Email address not found on website
Royal Oak Ford,https://www.cargurus.com/Cars/m-Royal-Oak-Ford-sp56348,"27550 North Woodward Ave., Royal Oak, MI 48067 (84 mi)",Not Specified,Not Specified,94,0,0,WED 9:00 AM-6:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-3:00 PM,Ohio,,,,,franchise,(248) 549-9347,https://www.royaloakfordsales.com/?utm_source=gbp&utm_medium=organic&utm_campaign=listing,https://www.google.com/maps/search/?api=1&query=Royal%20Oak%20Ford%2027550%20North%20Woodward%20Ave.%2C%20Royal%20Oak%2C%20MI%2048067%20%2884%20mi%29,No dealer website provided
Drive Auto Sales LLC,https://www.cargurus.com/Cars/m-Drive-Auto-Sales-LLC-sp392919,"28620 Utica Rd, Roseville, MI 48066 (84 mi)",(586) 701-7925,http://www.driveautosalesmi.com,40,0,0,WED 10:00 AM-6:00 PM MON 10:00 AM-6:00 PM THU 10:00 AM-6:00 PM TUE 10:00 AM-6:00 PM FRI 10:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,private,(586) 563-0402,,https://www.google.com/maps/search/?api=1&query=Drive%20Auto%20Sales%20LLC%2028620%20Utica%20Rd%2C%20Roseville%2C%20MI%2048066%20%2884%20mi%29,Website could not be loaded
HC Motors,https://www.cargurus.com/Cars/m-HC-Motors-sp388692,"829 N Main St, Royal Oak, MI 48067 (84 mi)",(248) 831-0871,http://www.hcmotorsro.com,33,0,0,WED 10:00 AM-6:00 PM MON 10:00 AM-6:00 PM THU 10:00 AM-7:30 PM TUE 10:00 AM-6:00 PM FRI 10:00 AM-6:00 PM SAT 10:00 AM-4:00 PM,Ohio,,,,,private,(248) 632-1818,http://hcmotorsro.com/,https://www.google.com/maps/search/?api=1&query=HC%20Motors%20829%20N%20Main%20St%2C%20Royal%20Oak%2C%20MI%2048067%20%2884%20mi%29,Website could not be loaded
Luxury Auto Sales,https://www.cargurus.com/Cars/m-Luxury-Auto-Sales-sp311767,"4880 Sinclair Rd, Columbus, OH 43229 (85 mi)",(614) 669-8351,http://www.columbusluxurycars.com/,167,3,10,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-7:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,private,(614) 230-9999,,https://www.google.com/maps/search/?api=1&query=Luxury%20Auto%20Sales%204880%20Sinclair%20Rd%2C%20Columbus%2C%20OH%2043229%20%2885%20mi%29,Website could not be loaded
K & T Car Sales,https://www.cargurus.com/Cars/m-K-T-Car-Sales-sp417714,"4675 Karl Rd, Columbus, OH 43229 (85 mi)",(614) 768-6289,http://www.ktcarsales.com/,9,4.5,4,WED 11:00 AM-8:00 PM MON 11:00 AM-8:00 PM THU 11:00 AM-8:00 PM TUE 11:00 AM-8:00 PM FRI 11:00 AM-8:00 PM SAT 12:00 PM-8:00 PM,Ohio,,,,,private,(614) 964-4879,,https://www.google.com/maps/search/?api=1&query=K%20and%20T%20Car%20Sales%204675%20Karl%20Rd%2C%20Columbus%2C%20OH%2043229%20%2885%20mi%29,Website could not be loaded
Twins Buick GMC,https://www.cargurus.com/Cars/m-Twins-Buick-GMC-sp377271,"960 Morse Rd, Columbus, OH 43229 (85 mi)",Not Specified,Not Specified,229,5,2,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM SUN 12:00 PM-5:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(614) 515-4109,https://www.twinsbuickgmc.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB+posts,https://www.google.com/maps/search/?api=1&query=Twins%20Buick%20GMC%20960%20Morse%20Rd%2C%20Columbus%2C%20OH%2043229%20%2885%20mi%29,No dealer website provided
Bob Caldwell Chrysler Jeep Dodge Ram,https://www.cargurus.com/Cars/m-Bob-Caldwell-Chrysler-Jeep-Dodge-Ram-sp62499,"1888 Morse Rd, Columbus, OH 43229 (85 mi)",(866) 303-6431,http://www.caldwellchrysler.com/,470,4.21,14,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM SUN 11:00 AM-5:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-7:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(614) 888-2331,,https://www.google.com/maps/search/?api=1&query=Bob%20Caldwell%20Chrysler%20Jeep%20Dodge%20Ram%201888%20Morse%20Rd%2C%20Columbus%2C%20OH%2043229%20%2885%20mi%29,Website could not be loaded
The Auto Loft Of Columbus,https://www.cargurus.com/Cars/m-The-Auto-Loft-Of-Columbus-sp461481,"2380 Morse Rd, Columbus, OH 43229 (85 mi)",(614) 756-2630,https://www.autoloftcolumbus.com/,68,1,2,Not Specified,Ohio,,,,,private,(614) 532-0073,https://www.autoloftcolumbus.com/,https://www.google.com/maps/search/?api=1&query=The%20Auto%20Loft%20Of%20Columbus%202380%20Morse%20Rd%2C%20Columbus%2C%20OH%2043229%20%2885%20mi%29,Website could not be loaded
Krieger Ford Inc.,https://www.cargurus.com/Cars/m-Krieger-Ford-Inc-sp57271,"1800 Morse Road, Columbus, OH 43229 (85 mi)",(380) 212-3764,https://www.kriegerford.com/,187,3.57,7,WED 9:00 AM-7:00 PM MON 9:00 AM-7:00 PM THU 9:00 AM-7:00 PM TUE 9:00 AM-7:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,CarGurus Digital Deal,+16146833636,,DriveCentric,franchise,(614) 683-3636,,https://www.google.com/maps/search/?api=1&query=Krieger%20Ford%20Inc.%201800%20Morse%20Road%2C%20Columbus%2C%20OH%2043229%20%2885%20mi%29,Email address not found on website
Jenna Auto Sales,https://www.cargurus.com/Cars/m-Jenna-Auto-Sales-sp441227,"29535 Gratiot Ave, Roseville, MI 48066 (85 mi)",(586) 600-8831,https://www.jennaautosales.com/,42,5,4,WED 9:00 AM-6:00 PM MON 9:00 AM-6:00 PM THU 9:00 AM-6:00 PM TUE 9:00 AM-6:00 PM FRI 9:00 AM-6:00 PM SAT 9:30 AM-4:00 PM,Ohio,,,,,private,(586) 200-5777,,https://www.google.com/maps/search/?api=1&query=Jenna%20Auto%20Sales%2029535%20Gratiot%20Ave%2C%20Roseville%2C%20MI%2048066%20%2885%20mi%29,Website could not be loaded
Genesis of Columbus,https://www.cargurus.com/Cars/m-Genesis-of-Columbus-sp448909,"2900 Morse Rd, Columbus, OH 43231 (85 mi)",(844) 431-5375,https://www.genesisofcolumbus.com/,177,3.78,9,WED 9:00 AM-8:00 PM MON 9:00 AM-8:00 PM THU 9:00 AM-8:00 PM SUN 12:00 PM-4:00 PM TUE 9:00 AM-8:00 PM FRI 9:00 AM-6:00 PM SAT 9:00 AM-6:00 PM,Ohio,,,,,franchise,(420) 731-7736,,https://www.google.com/maps/search/?api=1&query=Genesis%20of%20Columbus%202900%20Morse%20Rd%2C%20Columbus%2C%20OH%2043231%20%2885%20mi%29,Website could not be loaded
